,Portland,Boston,Richmond,Brighton,Hatfield,Madison,Georgetown
2013-07-01 07:00:00,39.57495458297636,42.84457008853254,28.65924643829556,25.065974830829653,30.30044274982054,30.980918402052882,30.033888455149455
2013-07-01 08:00:00,38.50218352954963,41.770025993830075,29.195099810868832,24.632395096773184,30.439683746337845,30.98030924060263,30.648559887289345
2013-07-01 09:00:00,38.36980649883099,41.64096913236306,29.513919002505737,25.319620588457035,31.064360756338495,31.113626436278043,31.169061417918883
2013-07-01 10:00:00,38.69431457912545,41.930079474755175,29.638283969014758,26.749307760430675,31.107929513816416,31.363350993232523,31.506137247263872
2013-07-01 11:00:00,38.940238644801006,42.130540986183995,32.22976981393087,29.031771232666024,31.924947576265833,31.705250499028438,34.16677816302397
2013-07-01 12:00:00,38.674628878856545,41.818069513682616,33.624652731784636,31.86613291903714,32.382788969843325,32.11043802840588,35.85321706839874
2013-07-01 13:00:00,38.412556521827376,41.52085903053321,35.52801564972784,35.14781059134784,32.90655582040191,32.547612763267665,37.93729811739531
2013-07-01 14:00:00,40.12782352122124,43.20465871646723,38.19830304380519,38.590366737474724,33.91435506089809,32.985319981592106,40.60724651203273
2013-07-01 15:00:00,42.18170762247117,45.22427747912678,39.83968321253322,41.99850868994528,34.73058265042937,33.39407712871384,42.48056739459003
2013-07-01 16:00:00,45.258970185983294,48.23762607513167,41.35736769544903,45.114937697455375,34.9272696473946,33.748231479713205,43.59405129157748
2013-07-01 17:00:00,46.9136512243571,49.87857103074199,42.34792907565437,47.747198604596136,34.86518102624828,34.027441545565075,45.0007433309721
2013-07-01 18:00:00,43.13678396063577,46.1658386914243,43.5382106055496,49.70870437472341,35.083344626030055,34.217706574601934,46.07851556033662
2013-07-01 19:00:00,40.27880716498966,43.335338575244165,44.7741723196308,50.87840881055167,34.974506895420554,34.31190373381304,46.697716833257424
2013-07-01 20:00:00,39.344146400534946,42.42926368039003,43.708887350431915,51.17764745836077,34.475895708981284,34.30982825740058,45.691559832080685
2013-07-01 21:00:00,39.47331122443606,42.53957509928826,41.897510380835215,50.59549311005239,34.13566373687162,34.217765590785135,43.69995028962839
2013-07-01 22:00:00,40.01144740267304,43.068477377318686,39.462799595523585,49.175665578184436,33.75506447360103,34.047654192104694,41.83086147297203
2013-07-01 23:00:00,40.440923912106726,43.49740607716154,38.018452841943315,47.021945706137,33.784330351890304,33.815921448619264,40.5283447748195
2013-07-02 00:00:00,42.1271953877598,45.146931264244465,37.93282534676139,44.28493376687014,33.48666290825127,33.542091894099805,40.5320716376387
2013-07-02 01:00:00,35.44344683987783,38.05690068244968,29.001275847186395,33.81728788563935,30.905725669180466,28.890238612723948,31.00871090889231
2013-07-02 02:00:00,37.292137832315916,40.27316648842959,28.340303097189192,32.92364148324002,30.859457266470088,28.43018347500478,31.680285284575493
2013-07-02 03:00:00,38.16523389655431,41.27732611146737,27.77877303181863,31.175794666387553,31.215173800941553,27.788244743505448,32.22907771685614
2013-07-02 04:00:00,38.79745759514769,41.99460338566394,27.512659908517275,29.36252953480917,31.43871632901062,27.26565146151545,32.80605546621093
2013-07-02 05:00:00,39.25526152009353,42.50695886807464,27.58255871967544,27.948638387810266,31.746996637934604,26.982882994970538,33.387429173091284
2013-07-02 06:00:00,39.58676512263503,42.87293747885711,28.018521322683256,27.145443051260788,31.950341801969383,27.008383346301933,33.873354302991615
2013-07-02 07:00:00,39.826812515219075,43.134358207527875,28.789910370041436,27.031079200673517,31.604313262489054,27.34178537543565,34.250602607049835
2013-07-02 08:00:00,40.00063491185256,43.32109261048285,29.85053133035984,27.61064900287306,32.069324307607516,27.935376917555885,34.53142781465775
2013-07-02 09:00:00,40.12650266340846,43.454478120592356,31.124447348494833,28.837626220649604,32.962513443169435,28.834324549118563,34.705061988819885
2013-07-02 10:00:00,40.2176456414629,43.54975619482843,32.52427320063451,30.621901264798765,32.82690139240481,29.956972336661767,34.76695696019088
2013-07-02 11:00:00,40.28364382086904,43.61781389781794,33.95131449085183,32.83631619631603,32.911319200246254,31.129860161232237,34.73015681774743
2013-07-02 12:00:00,40.33143422423202,43.66642792547692,35.3064762060191,35.325157192453474,33.098597528977066,32.35322931165292,34.61112460103499
2013-07-02 13:00:00,40.366040067516586,43.70115321859462,36.4951784286074,37.91478202504135,33.16237976636275,33.52518340608842,34.42586770741145
2013-07-02 14:00:00,40.39109874677361,43.72595770487519,37.43519172288072,40.425614183094574,32.77632900364849,34.558511976281665,34.19344127788403
2013-07-02 15:00:00,40.40924416230192,43.74367569900579,38.06167623939335,42.68456141119889,32.5478133120642,35.36088635445181,33.93455579899899
2013-07-02 16:00:00,40.42238356607168,43.756331769059464,38.332043186125,44.53693974553263,32.33346928098628,35.91486273830892,33.66847816845586
2013-07-02 17:00:00,40.43189803164871,43.76537207621967,38.22863579399731,45.85706085153344,32.257105941243644,36.164806409332925,33.412232951543494
2013-07-02 18:00:00,40.43878761787367,43.77182962214066,37.76000074219226,46.55675352370283,32.0117094692341,36.09969458372935,33.1803807997047
2013-07-02 19:00:00,40.44377648434935,43.77644228613345,36.960130005445556,46.59124185737811,31.878717055063905,35.718190196296135,32.98426139246335
2013-07-02 20:00:00,40.447389007351376,43.77973713983961,35.886038582234434,45.9619894351862,31.441957884130822,35.05998126048149,32.83152167985402
2013-07-02 21:00:00,40.45000489665284,43.782090673711124,34.61368039728889,44.7163307405287,30.99572029852686,34.16683708566237,32.72618758252025
2013-07-02 22:00:00,40.45189910655371,43.78377181714824,33.232591544874666,42.9439339645625,31.452197899603622,33.100863713763516,32.66890967302364
2013-07-02 23:00:00,40.45327073613548,43.78497266804331,31.839583775676626,40.770358063063085,31.569856100376178,31.926663423057832,32.65729980857788
2013-07-03 00:00:00,40.454263956426814,43.785830443079234,30.53196346584531,38.34816622618206,31.790564328425567,30.75082286683865,32.68644172030678
2013-07-03 01:00:00,34.627099913359814,37.01754956322702,34.931866206566404,37.80659763609027,36.20111069523185,31.578394140091415,35.98125079017309
2013-07-03 02:00:00,37.3449688056019,40.1545137142586,31.41099872161354,34.45953920249741,34.36442021678316,30.708647909117484,33.699444897437324
2013-07-03 03:00:00,38.0857079389754,41.06546243116254,29.264722906743643,29.956263301618158,33.91869316855071,29.20996007775407,31.845186733269205
2013-07-03 04:00:00,38.62971081789885,41.7240945900298,27.879949660343396,27.861615019040563,32.93913131040675,27.636612686593093,31.415271217496723
2013-07-03 05:00:00,39.02922951340669,42.20029738020279,26.829131166115722,25.12877921752115,32.61135901482738,26.327969926340216,30.24576382089011
2013-07-03 06:00:00,39.32263823281671,42.544600485229644,26.182139619129366,24.075808073010915,29.964783642610254,25.37151102535352,29.97232633346929
2013-07-03 07:00:00,39.53811920428012,42.79353776694541,25.980781713288195,23.341384735547578,29.95006872985012,24.82992143327939,29.465402977418293
2013-07-03 08:00:00,39.696369610594495,42.973523858628226,26.23610928783104,23.92747795600293,31.113969930938715,24.736997969736635,29.55514240827816
2013-07-03 09:00:00,39.81258957623039,43.10365701094665,26.92785128255104,25.14806078342975,31.573825987240692,25.095563447881162,29.63109380880808
2013-07-03 10:00:00,39.897942155898164,43.197745599537,28.005992887941233,27.343141248449626,31.50639385444721,25.877517658374316,30.093078015793875
2013-07-03 11:00:00,39.96062555815255,43.26577332610174,29.394380665499895,30.070459000160668,31.58837356490758,27.026004382376758,30.591425564280932
2013-07-03 12:00:00,40.006660592283666,43.31495858491899,30.996094499861076,33.331435113054035,31.86447246552691,28.459529437387612,31.299553154154548
2013-07-03 13:00:00,40.040468973629224,43.350520403710895,32.700207910634326,36.771054616607096,32.29898684690993,30.07773252806219,32.004271327090706
2013-07-03 14:00:00,40.06529803416496,43.37623223254332,34.389465551181374,40.23818491644886,33.062054396549215,31.76840482774515,32.76728745779879
2013-07-03 15:00:00,40.0835326322898,43.39482234307104,35.94834683529754,43.43730873066132,34.85334847414431,33.41526217329909,33.45536717062059
2013-07-03 16:00:00,40.096924221081316,43.40826332432855,37.27096145852625,46.18895518702498,33.06887114505518,34.90593590401264,34.08427618802599
2013-07-03 17:00:00,40.10675907727795,43.417981393346764,38.26823747982929,48.28111483591487,32.126223235143826,36.139632720459275,34.57589645998036
2013-07-03 18:00:00,40.113981849565405,43.42500773045961,38.87391434873607,49.591251802488564,32.0578092235485,37.033941917150344,34.93655621019066
2013-07-03 19:00:00,40.11928629311531,43.430087897428066,39.04893803778514,50.02237548374366,33.403853585202434,37.53033081058093,35.13075429976752
2013-07-03 20:00:00,40.123181905527595,43.43376094869401,38.783967265710395,49.55763843864706,35.470633086231885,37.59796258661042,35.172749024599234
2013-07-03 21:00:00,40.126042864631785,43.43641663022693,38.09983085449453,48.228840516660426,34.137395687646126,37.235588491542245,35.059948049022594
2013-07-03 22:00:00,40.12814396867643,43.438336735309505,37.045917465849975,46.13552630356277,33.49449533284282,36.47140004257443,34.818967711264065
2013-07-03 23:00:00,40.129687031001225,43.43972500550773,35.696620583976966,43.42333861707498,32.83035494628073,35.36086745475155,34.46958123704764
2013-07-04 00:00:00,40.130820264428785,43.44072874960526,34.14609395656707,40.28342653531925,33.48663651496391,33.98272810222811,34.047042289297025
2013-07-04 01:00:00,43.43808132253146,46.804421503031506,29.000551835875285,34.09285407642826,35.427954226283354,30.250666862636972,30.170792133521765
